status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,119683,　越前岬　さかほまれ純米大吟醸　あらばしり７２０ｍｌ（頒布会２０２５）,46073,1,1,56314,1,0,1,,,327,Z00,,,119683000::0:1460:1
oracle_no_shelf,91,91,119686,　永平寺白龍　純米吉峯７２０ｍｌ,51477,12,12,52185,12,0,12,303,12070,327,Z00,,,119686000::0:1263:0
oracle_no_shelf,91,91,119695,　常山　純米辛口　超１．８Ｌ,46075,2,2,56315,1,0,1,,,327,Z00,,,119695000::0:0001:1
oracle_no_shelf,91,91,119718,　真名鶴　純米大吟醸　奏雨３００ｍｌ,46082,6,6,56101,6,0,6,,,11,zz1,,,119718000::0:1679:6
oracle_no_shelf,91,91,119726,　越前岬　純米大吟醸１８０ｍｌ（プレミアム）,46083,207,207,56077,7,0,7,,,11,zz1,,,119726000::0:1460:7
oracle_no_shelf,91,91,119726,　越前岬　純米大吟醸１８０ｍｌ（プレミアム）,46083,207,207,56656,200,0,200,855,53429,11,zz1,,,119726000::0:1460:7
oracle_no_shelf,91,91,119729,　若鹿　上撰１８０ｍｌ　スリム瓶　※レトロ代替,52820,120,120,56670,120,0,120,859,53495,327,Z00,,,119729000::0:1539:0
oracle_no_shelf,91,91,119731,　雲乃井　純米大吟醸　瑞雲７２０ｍｌ,46084,12,12,56014,12,0,12,,,327,Z00,,,119731000::0:1543:12
oracle_no_shelf,91,91,119735,　越の鷹　辛口純米吟醸３００ｍｌ,46085,2,2,56230,2,0,2,,,11,zz1,,,119735000::0:1181:2
oracle_no_shelf,91,91,119738,　花垣　純米大吟醸　廻めぐり７２０ｍｌ,46086,8,8,56055,8,0,8,,,11,zz1,,,119738000::0:1370:8
oracle_no_shelf,91,91,119739,　関西　本醸造　上撰７２０ｍｌ,51800,6,6,52148,6,0,6,294,11976,327,Z00,,,119739000::0:1741:0
oracle_no_shelf,91,91,119740,　ツキガサ　純米吟醸　恐竜ラベル７２０ｍｌ,51773,24,24,52149,12,0,12,294,11977,327,Z00,,,119740000::0:1741:0
oracle_no_shelf,91,91,119740,　ツキガサ　純米吟醸　恐竜ラベル７２０ｍｌ,51773,24,24,56665,12,0,12,857,53442,327,Z00,,,119740000::0:1741:0
oracle_no_shelf,91,91,119758,　永平寺白龍　純米吟醸生原酒７２０ｍｌ,51474,12,12,52184,12,0,12,303,12069,327,Z00,,,119758000::0:1263:0
oracle_no_shelf,91,91,119774,　越前岬　大吟醸　吟の雫　プレミアム生原酒　７２０ｍｌ,52811,6,6,56581,6,0,6,829,53293,327,Z00,,,119774000::0:1460:0
