status,warehouse_code,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,lot_count,total_lot_current,total_lot_available,oracle_products
match,91,211407,　サンガリア　伊賀の天然水　強炭酸水５００ｍｌＰＥＴ,L11101,L11101,L11101,3,703,707,211407000:L11101:0:1106:361|211407900:L11101:::361
match,91,211429,　サントリー　ペプシコーラ　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,2,3,3,211429000:YX0000:0:1069:2
match,91,211430,　サントリー　ジンジャーエール　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,2,4,4,211430000:YX0000:0:1069:4
match,91,211431,　サントリー　のんある気分　巨峰サワーテイスト３５０ｍｌ,G01305,G01305,G01305,1,26,26,211431000:G01305:0:1021:40|211431900:G01305:::40
match,91,211435,　セレブレ　ノンアルコールスパークリング　ロゼ３５５ｍｌ,Q00000,Q00000,Q00000,1,2,2,211435000:Q00000:0:1021:2
match,91,211449,　北陸ローヤル　恐竜ラムネ２５０ｍｌ,D01205,D01205,D01205,1,54,27,211449000:D01205:0:1106:30
match,91,211450,　ピエールゼロ　ブランドブラン　２００ｍｌ,I17205,I17205,I17205,1,20,20,211450000:I17205:0:1138:39
match,91,211513,　北陸ローヤル　復刻さわやか３３０ｍｌ瓶,Q00000,Q00000,Q00000,1,24,24,211513000:Q00000:0:1106:24|211513900::::24
match,91,211514,　エルディンガー　アルコールフリー３３０ｍｌボトル,W06308,W06308,W06308,1,29,29,211514000:W06308:0:1803:29|211514900:W06308:::29
match,91,211523,　コカコーラ　コカコーラ　缶　２５０ｍｌ,B10205,B10205,B10205,6,749,749,211523000:B10205:0:1017:450|211523100::::450|211523200::::450|211523900::::450
match,91,211525,　サントリー　メロンソーダ　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,1,2,2,211525000:YX0000:0:1069:3
match,91,211544,　アサヒ　スタイルバランス　ハイボールテイスト３５０ｍｌ,Q00000,Q00000,Q00000,1,12,12,211544000:Q00000:0:1021:12|211544100::::12|211544900::::12
match,91,211545,　スパークリング　ヴァルドランス　ポムビオ　２５０ｍｌ,YX0000,YX0000,YX0000,1,12,12,211545000:YX0000:0:1002:12
match,91,211548,　サントリー　デカビタＣ　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,1,1,1,211548000:YX0000:0:1069:1
match,91,211554,　能勢酒造ノセミネラルソーダ３００ｍｌ,F09102,F09102,F09102,1,240,240,211554000:F09102:0:1202:240|211554900:F09102:::240
match,91,211612,　アサヒ　スタイルバランス　ハイボールテイスト２００ｍｌ,F05201,F05201,F05201,2,184,184,211612000:F05201:0:1021:99|211612900:F05201:::99
match,91,211613,　デュック　ドュ　モンターニュ　白　２００ｍｌ,F07300,F07300,F07300,1,96,96,211613000:F07300:0:1202:96
match,91,211615,　ヴィンテンス　シャルドネ　２００ｍｌ,E01204,E01204,E01204,1,44,44,211615000:E01204:0:1202:52
match,91,211617,　フィーバーツリー　トニックウォーター　２００ｍｌ,L19303,L19303,L19303,3,76,76,211617000:L19303:0:1021:33|211617900::::33
match,91,211618,　フィーバーツリー　ジンジャービア　２００ｍｌ,L18302,L18302,L18302,2,61,61,211618000:L18302:0:1021:39|211618900::::39
match,91,211619,　オピア　シャルドネ　スパークリング　オーガニック　ノンアルコール７５０ｍｌ,E11108,E11108,E11108,1,42,40,211619000:E11108:0:1762:43
match,91,211624,　アンテ　奥能登しおサイダー３４０ｍｌ,Q00000,Q00000,Q00000,1,96,96,211624000:Q00000:0:1021:96
match,91,211630,　サントリー　オールフリー　樽詰１０Ｌ,AG20AF,AG20AF,AG20AF,1,11,12,211630000:AG20AF:0:1021:13
match,91,211643,　キリン　グリーンズフリー３５０ｍｌ,F03203,F03203,F03203,1,68,68,211643000:F03203:0:1330:96|211643100:F03203:::96|211643900:F03203:::96
match,91,211645,　神戸居留地　ソーダ１９０ｍｌ,R08101,R08101,R08101,2,2201,2201,211645000:R08101:0:1164:1002|211645900::::1002
match,91,211655,　コカコーラ　カナダドライ　ジンジャーエール１．５Ｌ,F10102,F10102,F10102,1,97,97,211655000:F10102:0:1017:97|211655900:F10102:::97
match,91,211658,　バラデン　コーラ２００ｍｌ,G06111,G06111,G06111,1,7,7,211658000:G06111:0:1444:13|211658900:G06111:::13
match,91,211678,　クラウスターラー３３０ｍｌ缶,E01202,E01202,E01202,1,14,14,211678000:E01202:0:1782:20|211678100:E01202:::20|211678900:E01202:::20
match,91,211682,　サントリー　ペプシコーラ（業務用）３３０ｍｌＰＥＴ,P15101,P15101,P15101,1,117,117,211682000:P15101:0:1021:220|211682900::::220
match,91,211685,　サントリー　トニックウォーター（業務用）３３０ｍｌＰＥＴ,G07205,G07205,G07205,2,43,43,211685000:G07205:0:1021:24|211685900:G07205:::24
match,91,211689,　サントリー　のんある酒場　レモンサワー　ノンアルコール３５０ｍｌ,G01106,G01106,G01106,1,87,87,211689000:G01106:0:1021:45|211689100:G01106:::45|211689900:G01106:::45
match,91,211690,　アンテ　金沢湯桶サイダー　柚子乙女３４０ｍｌ,YX0000,YX0000,YX0000,1,72,72,211690000:YX0000:0:1021:72
match,91,211705,　アサヒ　ドライゼロ　樽５Ｌ,AG42DZ,AG42DZ,AG42DZ,4,7,7,211705000:AG42DZ:0:1021:5
match,91,211706,　ジョエア　オーガニックスパークリング　シャルドネ　７５０ｍｌ,I17105,I17105,I17105,1,42,42,211706000:I17105:0:1002:42
match,91,211723,　フィーバーツリー　ジンジャエール　２００ｍｌ,W07306,W07306,W07306,1,24,24,211723000:W07306:0:1021:0|211723900::::0
match,91,211724,　Ｑ　トニックウォーター１９８ｍｌ,L18303,L18303,L18303,1,96,96,211724000:L18303:0:1431:96
match,91,211725,　ローヤル　さわやかラムネ　プレーン２５０ｍｌ,H01201,H01201,H01201,1,110,110,211725000:H01201:0:1106:120|211725900::::120
match,91,211726,　ローヤル　さわやかラムネ　ブルーハワイ２５０ｍｌ,H01203,H01203,H01203,2,140,140,211726000:H01203:0:1106:110|211726900::::110
match,91,211727,　ローヤル　さわやかラムネ　いちご２５０ｍｌ,H01302,H01302,H01302,1,60,60,211727000:H01302:0:1106:60|211727900::::60
match,91,211747,　ネオブュルビアー　デザミ　ブロンド３３０ｍｌノンアル,G04106,G04106,G04106,1,35,35,211747000:G04106:0:1202:35
match,91,211753,　ポッカサッポロ　キレートレモン瓶１５５ｍｌ,W07402,W07402,W07402,1,48,48,211753000:W07402:0:1202:48|211753900:W07402:::48
match,91,211756,　コカ・コーラ　よわない檸檬堂３５０ｍｌ　,G01210,G01210,G01210,1,14,14,211756000:G01210:0:1021:38|211756900:G01210:::38
match,91,211791,　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ,Q00000,Q00000,Q00000,1,23,13,211791000:Q00000:0:1202:10|211791100::::10|211791900::::10
match,91,211799,　タカラ　辛口　ゼロボール３５０ｍｌ,G01203,G01203,G01203,1,30,6,211799000:G01203:0:1202:54|211799900:G01203:::54
match,91,211803,　ロッテ　チルソンサイダー２５０ｍｌ缶,H07205,H07205,H07205,1,179,179,211803000:H07205:0:1048:210
match,91,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,AD203K,AD203K,AD203K,9,3047,3037,211827000:AD203K:0:1330:2710|211827900:AD203K:::2710
match,91,211828,　フィーバーツリー　メディタレーニアン　トニックウォーター２００ｍｌ瓶,W07204,W07204,W07204,1,20,20,211828000:W07204:0:1021:20|211828900:W07204:::20
match,91,211829,　フィーバーツリー　エルダーフラワー　トニックウォーター２００ｍｌ瓶,L18305,L18305,L18305,2,57,57,211829000:L18305:0:1021:33|211829900:L18305:::33
match,91,211830,　フィーバーツリー　プレミアムソーダウォーター２００ｍｌ瓶,G08105,G08105,G08105,1,28,28,211830000:G08105:0:1021:28|211830900::::28
match,91,211836,　アサヒ　スタイルバランス　レモンサワーテイスト２００ｍｌ,G01404,G01404,G01404,2,192,187,211836000:G01404:0:1021:102|211836900:G01404:::102
match,91,211881,　能勢酒造　ミネラルソーダ　ワンウェイ瓶５００ｍｌ,C07203,C07203,C07203,1,300,300,211881000:C07203:0:1202:300|211881900::::300
match,91,211889,　ウィルキンソン　タンサン（缶）　１９０ｍｌ,B16101,B16101,B16101,1,360,360,211889000:B16101:0:1021:368|211889900::::368
match,91,211890,　ウィルキンソン　ドライジンジャーエール（缶）１９０ｍｌ,F10205,F10205,F10205,2,296,236,211890000:F10205:0:1021:275|211890900:F10205:::275
match,91,211891,　ウィルキンソン　トニック（缶）１９０ｍｌ,F09205,F09205,F09205,1,240,240,211891000:F09205:0:1021:276|211891900::::276
match,91,211895,　サッポロ　濃い搾りレモンサワー　ノンアルコール３５０ｍｌ,G01302,G01302,G01302,1,12,12,211895000:G01302:0:1202:12|211895900::::12
match,91,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,G01212,G01212,G01212,1,14,14,211899000:G01212:0:1021:62|211899100::::62|211899900::::62
match,91,211902,　アイリスフーズ　富士山の強炭酸水５００ｍｌ,H07201,H07201,H07201,1,44,44,211902000:H07201:0:1841:26|211902900:H07201:::26
match,91,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,AD103A,AD103A,AD103A,1,647,617,211954000:AD103A:0:1021:821|211954900:AD103A:::821
match,91,211958,　神戸居留地　トニックウォーター１８５ｍｌ,G01406,G01406,G01406,1,30,30,211958000:G01406:0:1164:30|211958900::::30
match,91,211970,　アサヒ　モンスター　エナジー２５０ｍｌ缶（業務用専用）,Q00000,Q00000,Q00000,1,30,30,211970000:Q00000:0:1021:30|211970900::::30
match,91,212004,　キリン　ラブズスポーツ５５５ｍｌＰＥＴ,H01304,H01304,H01304,1,528,528,212004000:H01304:0:1330:528|212004900:H01304:::528
match,91,212006,　大塚　ポカリスエットペット５００ｍｌ,G09102,G09102,G09102,1,240,240,212006000:G09102:0:1202:240|212006900:G09102:::240
match,91,212027,　大塚ポカリスエット３４０ｍｌ,E03205,E03205,E03205,1,48,48,212027000:E03205:0:1202:48|212027100:E03205::1202:48|212027900:E03205::1202:48|212027901:E03205::1202:48
match,91,212045,　大塚　ポカリスエット缶２４５ｇ,H04104,H04104,H04104,1,360,360,212045000:H04104:0:1202:360|212045100:H04104:::360|212045900:H04104:::360
match,91,212078,　デルモンテ　トマトジュース８００ｍｌＰＥＴ,F10201,F10201,F10201,2,33,33,212078000:F10201:0:1106:30|212078900::::30
match,91,212082,　デルモンテ　食塩無添加トマトジュース８００ｍｌＰＥＴ,D01206,D01206,D01206,1,24,24,212082000:D01206:0:1106:24
match,91,212091,　大塚　オロナミンＣ　ロイヤルポリス１２０ｍｌ,Q00000,Q00000,Q00000,1,60,60,212091000:Q00000:0:1202:60|212091900:Q00000:::60
match,91,212092,　キリン　ラブズスポーツ２Ｌ,C06106,C06106,C06106,1,36,36,212092000:C06106:0:1330:36|212092900::::36
match,91,212096,　ミツカンビネグイット（６倍濃縮）まろやかりんご酢ドリンク１ＬＰＥＴ,G02404,G02404,G02404,1,4,4,212096000:G02404:0:1073:4
match,91,212106,　サントリー　黒烏龍茶＜特保健康食品＞３５０ｍｌペット,E01302,E01302,E01302,5,216,192,212106000:E01302:0:1106:48|212106900:E01302:::48
match,91,212111,　大塚ポカリスエット２５０ｍｌペット,G01414,G01414,G01414,1,214,214,212111000:G01414:0:1202:216|212111900::::216
match,91,212145,　コカコーラ　アクエリアス　ゼロ２Ｌ,YX0000,YX0000,YX0000,1,24,24,212145000:YX0000:0:1017:24|212145900::::24
match,91,212198,　レッドブル　２５０ｍｌ缶,D04203,D04203,D04203,3,229,229,212198000:D04203:0:1330:136|212198900::::136
match,91,213018,　アルプスワイナリー　こだわりのグレープジュース　ホワイト,C07201,C07201,C07201,1,49,49,213018000:C07201:0:1202:49|213018900::::49
match,91,213030,　キリン　トロピカーナ　グレープフルーツ　ＬＬスリム１Ｌ,B11203,B11203,B11203,1,87,90,213030000:B11203:0:1330:116|213030900::::116
match,91,213031,×キリン　トロピカーナオレンジ　ＬＬスリム１Ｌ,B11201,B11201,B11201,1,132,132,213031000:B11201:0:1330:150|213031900::::150
match,91,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,B11202,B11202,B11202,3,137,130,213032000:B11202:0:1330:89|213032900::::89
match,91,213047,　早和果樹園　飲むみかん１８０ｍｌ　瓶,W05201,W05201,W05201,1,15,15,213047000:W05201:0:1660:15
match,91,213056,　ポッカ　レモン１００％７２０ｍｌ,B10204,B10204,B10204,1,9,9,213056000:B10204:0:1021:22
match,91,213067,　マルカイ　順造選　クランベリー１８０ｍｌ,I10212,I10212,I10212,1,99,99,213067000:I10212:0:1049:99
match,91,213068,　サントリーまるで梅酒なノンアルコールＰ５００ｍｌ業務用,F10105,F10105,F10105,1,51,51,213068000:F10105:0:1021:69|213068900:F10105:::69
match,91,213071,　アルプスワイナリーこだわりのグレープジュース１Ｌ,B03203,B03203,B03203,2,20,20,213071000:B03203:0:1202:14|213071900::::14
match,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,B03101,B03101,B03101,5,102,102,213082000:B03101:0:1330:70|213082900::::70
match,91,213091,　協同食品　デュウランド　グアバジュース１Ｌ,G04103,G04103,G04103,1,30,30,213091000:G04103:0:1202:31
match,91,213092,　デルモンテ　トマトジュース　クラシック１９０ｇ,G01409,G01409,G01409,1,153,153,213092000:G01409:0:1106:173|213092100:G01409:::173|213092900:G01409:::173|213092901:G01409:::173
match,91,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,L04101,L04101,L04101,2,2312,2288,213111000:L04101:0:1021:1500|213111900:L04101:::1500
match,91,213121,　デルモンテ　パイナップル　１００　７５０ｍｌ,F09201,F09201,F09201,1,14,14,213121000:F09201:0:1106:17|213121900:F09201:::17
match,91,213128,　カゴメ１００ＣＡＮ　グレープ１６０ｇ　,G01407,G01407,G01407,1,48,48,213128000:G01407:0:1202:48|213128100:G01407:::48|213128900:G01407:::48
match,91,213134,　サントリー　アセロラドリンク缶１９０ｍｌ,G01411,G01411,G01411,1,35,35,213134000:G01411:0:1106:45|213134100:G01411:::45|213134900:G01411:::45
match,91,213147,　三田飲料　ストロベリーエード１Ｌ,G04306,G04306,G04306,1,17,17,213147000:G04306:0:1046:18
match,91,213148,　三田飲料　カシスエード１Ｌ,G03209,G03209,G03209,1,17,17,213148000:G03209:0:1046:21
match,91,213157,　ポッカ　ニューレモン７２０ｍｌ,L11207,L11207,L11207,2,21,21,213157000:L11207:0:1021:14
match,91,213164,　アサヒ　バヤリース　オレンジ２８０ｍｌＰＥＴ,Q00000,Q00000,Q00000,1,24,24,213164000:Q00000:0:1106:24|213164900::::24
match,91,213175,　デュウランド　パイナップルジュース１Ｌ,H08204,H08204,H08204,1,34,34,213175000:H08204:0:1202:42
match,91,213190,　カゴメ　トマトジュース食塩無添加１９０ｍｌ,G01413,G01413,G01413,1,67,67,213190000:G01413:0:1202:67|213190100:G01413:::67|213190900:G01413:::67
match,91,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,F09104,F09104,F09104,3,473,473,213193000:F09104:0:1017:365|213193900:F09104:::365
match,91,213218,　キリン小岩井　純水ぶどう１．５Ｌ,C08101,C08101,C08101,3,103,103,213218000:C08101:0:1330:54|213218900::::54
match,91,213269,　サントリー　なっちゃんオレンジ　２．５ガロン,YX0000,YX0000,YX0000,1,1,1,213269000:YX0000:0:1069:2
match,91,213292,　伊藤園　ビタミンフルーツ　りんごＭＩＸ１００％３４０ｍｌ,G09101,G09101,G09101,1,115,115,213292000:G09101:0:1085:120|213292900:G09101:::120
match,91,213308,　デルモンテ　クランベリージュース２０　７５０ｍｌ,G02309,G02309,G02309,1,28,22,213308000:G02309:0:1106:28|213308900:G02309:::28
match,91,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,L10106,L10106,L10106,2,296,295,213309000:L10106:0:1330:238|213309900:L10106:::238
match,91,213310,　ジューシー　トロピカルマンゴー１Ｌパック,L08103,L08103,L08103,2,165,165,213310000:L08103:0:1330:114|213310900::::114
match,91,213313,　サントリー　なっちゃんアップル　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,1,3,3,213313000:YX0000:0:1069:3
match,91,213316,　デルモンテ　マンゴー　瓶７５０ｇ,F05205,F05205,F05205,1,11,11,213316000:F05205:0:1106:15|213316900:F05205:::15
match,91,213330,　サントリー　アップル１００％　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,1,1,213330000:YX0000:0:1069:4
match,91,213331,　サントリー　ＣＣレモン５００ｍｌ（自販機）ＰＥＴ,H01303,H01303,H01303,1,72,72,213331000:H01303:0:1106:96|213331900:H01303:::96
match,91,213339,　サントリー　アセロラドリンクペット９００ｍｌ,F10203,F10203,F10203,1,24,24,213339000:F10203:0:1106:30|213339900:F10203:::30
match,91,213370,　ゴールドパック　サンパック　りんごジュース１Ｌ瓶,D06202,D06202,D06202,1,20,20,213370000:D06202:0:1106:20|213370900::::20
match,91,213378,×エルビー　りんご　１００　１２５ｍｌ,D01203,D01203,D01203,1,30,30,213378000:D01203:0:1126:30|213378900::::30
match,91,213408,　アルプス　ワイナリーこだわりのグレープジュース２５０ｍｌ,Q00000,Q00000,Q00000,1,24,24,213408000:Q00000:0:1202:24|213408900::::24
match,91,213409,　アルプス　ワイナリーこだわりのグレープジュース　ホワイト２５０ｍｌ,Q00000,Q00000,Q00000,1,24,24,213409000:Q00000:0:1202:24|213409900::::24
