lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
21776,21817,413001,413001,　大王製紙　エルヴェールペーパータオル　エコスマート小判２００枚,ACTIVE,87,0,,,11,2378,J02107,single_oracle_shelf,J02107,413001000:J02107:0:1500:89,skipped,already_matches,,,0,,0,0,0
25477,25565,123571,123571,　２０°つるつるいっぱい（麦）パック２Ｌ,ACTIVE,86,0,,,11,2533,R06101,single_oracle_shelf,R06101,123571000:R06101:0:1014:110|123571900::::110,skipped,already_matches,,,0,,0,0,0
31519,31681,211890,211890,　ウィルキンソン　ドライジンジャーエール（缶）１９０ｍｌ,ACTIVE,146,60,,,11,1282,F10205,single_oracle_shelf,F10205,211890000:F10205:0:1021:275|211890900:F10205:::275,skipped,already_matches,,,0,,0,0,0
53342,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,86,0,347,26491,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
37176,37425,143128,143128,　サッポロ生樽２０Ｌ,ACTIVE,87,2,,,10,374,AF106S,single_oracle_shelf,AF106S,143128000:AF106S:0:1202:119,skipped,already_matches,,,0,,0,0,0
31491,31653,211672,211672,　コカコーラ　コカコーラ１．５ＬＰＥＴ,ACTIVE,85,0,,,11,1267,F09103,manual_multiple_oracle_shelves,E02104|F09103,211672000:F09103:0:1017:95|211672900:E02104:::95,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
53261,31677,211836,211836,　アサヒ　スタイルバランス　レモンサワーテイスト２００ｍｌ,ACTIVE,90,5,456,26386,11,1319,G01404,single_oracle_shelf,G01404,211836000:G01404:0:1021:102|211836900:G01404:::102,skipped,already_matches,,,0,,0,0,0
35515,35712,214107,214107,　ＨＯＭＥＲ　アイスコーヒー　無糖１Ｌ,ACTIVE,85,0,,,11,2775,C05103,manual_multiple_oracle_shelves,C05103|YX0000,214107000:C05103:0:1497:101|214107900:YX0000:::101,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50048,50491,286709,286709,　鮮魚丸松　アオリイカ（生食用）　ゲソ・ミミ２５０ｇ,ACTIVE,85,0,,,10,2670,YD0000,single_oracle_shelf,YD0000,286709000:YD0000:0:1522:85,skipped,already_matches,,,0,,0,0,0
33467,33635,141041,141041,　キリン　ラガー　小瓶３３４ｍｌ,ACTIVE,84,0,,,11,701,D05102,manual_multiple_oracle_shelves,D04103|D05102,141041000:D05102:0:1330:100|141041100::::100|141041900:D04103:::100,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
27443,27578,211081,211081,　ウィルキンソン　タンサン１Ｌ,ACTIVE,84,0,,,11,741,E01102,single_oracle_shelf,E01102,211081000:E01102:0:1106:96|211081900:E01102:::96,skipped,already_matches,,,0,,0,0,0
45667,46040,119422,119422,　一乃谷　本醸造３００ｍｌ,ACTIVE,83,0,,,11,508,B04103,single_oracle_shelf,B04103,119422000:B04103:0:1572:86,skipped,already_matches,,,0,,0,0,0
25431,25511,123286,123286,　２５°黒壱　紫芋造り７２０ｍｌ（芋）,ACTIVE,83,0,,,11,524,B05206,single_oracle_shelf,B05206,123286000:B05206:0:1290:83,skipped,already_matches,,,0,,0,0,0
52325,35625,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,ACTIVE,83,0,347,12271,11,743,E01104,single_oracle_shelf,E01104,142056000:E01104:0:1330:189|142056100:E01104:::189|142056200:E01104:::189|142056400:E01104:::189|142056900:E01104:::189,skipped,already_matches,,,0,,0,0,0
47832,48242,152849,152849,　ＤＰＣネグロアマロ　ロッソ７５０ｍｌ,ACTIVE,83,0,,,11,2363,I18103,single_oracle_shelf,I18103,152849000:I18103:0:1365:83,skipped,already_matches,,,0,,0,0,0
23671,23728,185601,185601,　若狭三方ビバレッジ　ＢＥＮＩＣＨＵハイボール２５０ｍｌ,ACTIVE,83,0,,,11,759,E02202,single_oracle_shelf,E02202,185601000:E02202:0:1516:93|185601900:E02202:::93,skipped,already_matches,,,0,,0,0,0
42097,42405,113827,113827,　北鹿　華匠　生もと仕込１．８Ｌ,ACTIVE,82,0,,,11,2492,P17102,single_oracle_shelf,P17102,113827000:P17102:0:1290:94,skipped,already_matches,,,0,,0,0,0
21744,21770,184692,184692,　サントリー　角ハイボール　濃いめ　３５０ｍｌ,ACTIVE,81,0,,,11,1298,G01206,single_oracle_shelf,G01206,184692000:G01206:0:1021:82|184692900:G01206:::82,skipped,already_matches,,,0,,0,0,0
35541,35740,215177,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,ACTIVE,81,0,,,11,1225,F04103,single_oracle_shelf,F04103,215177000:F04103:0:1330:97|215177900:F04103:::97,skipped,already_matches,,,0,,0,0,0
29408,29547,156440,156440,　サンクヴァレー　ブラン　７５０ｍｌ,ACTIVE,79,-1,,,11,2080,I07303,single_oracle_shelf,I07303,156440000:I07303:0:1138:85,skipped,already_matches,,,0,,0,0,0
35525,35723,215032,215032,　キリン　生茶２Ｌペット,ACTIVE,81,1,,,11,2779,C04201,manual_multiple_oracle_shelves,C04201|H06318,215032000:C04201:0:1330:95|215032900:H06318:::95,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
44023,44392,246761,246761,　ＭＣＣ食品　ミラノ風ミックスピッツア１７０ｇ,ACTIVE,80,0,,,10,302,YB1201,single_oracle_shelf,YB1201,246761000:YB1201:0:1029:80,skipped,already_matches,,,0,,0,0,0
50051,50494,286852,286852,　ヤマナカ　宮城県産　殻つき牡蠣１Ｋｇ,ACTIVE,80,0,,,10,237,YA0000,single_oracle_shelf,YA0000,286852000:YA0000:0:1660:90,skipped,already_matches,,,0,,0,0,0
54783,33633,141039,141039,　サッポロ　黒ラベル　小瓶３３４ｍｌ,ACTIVE,79,0,624,49516,11,2730,D05101,manual_multiple_oracle_shelves,D05101|D08102,141039000:D05101:0:1202:179|141039900:D08102:::179,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50024,50467,184166,184166,　スミノフアイス　２７５ｍｌ,ACTIVE,79,0,,,11,1270,F09202,single_oracle_shelf,F09202,184166000:F09202:0:1330:123|184166100:F09202:::123|184166120:F09202:::123|184166200:F09202:::123|184166900:F09202:::123|184166920:F09202:::123,skipped,already_matches,,,0,,0,0,0
49943,50370,122446,122446,　２５°黒霧島（芋）９００ｍｌ,ACTIVE,87,9,,,11,728,D08102,manual_multiple_oracle_shelves,D08102|D08103,122446000:D08102:0:1021:104|122446900:D08103:::104,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50039,50482,184299,184299,　キリン　本搾り　レモン　３５０ｍｌ,ACTIVE,78,0,,,11,1312,G01308,single_oracle_shelf,G01308,184299000:G01308:0:1330:126|184299100:G01308:::126|184299900:G01308:::126,skipped,already_matches,,,0,,0,0,0
47843,48258,153026,153026,◎サントリー　赤玉スイートキング　赤　１．８Ｌ,ACTIVE,79,2,,,11,2475,P13101,single_oracle_shelf,P13101,153026000:P13101:0:1021:84|153026001:P13101:::84,skipped,already_matches,,,0,,0,0,0
25425,25504,123249,123249,　２５°薩摩魂１．８Ｌ（芋）,ACTIVE,76,0,,,11,1214,F03101,single_oracle_shelf,F03101,123249000:F03101:0:1290:89,skipped,already_matches,,,0,,0,0,0
55918,33621,140000,140000,部システム １４０   分類,ACTIVE,76,0,,,11,327,Z00,oracle_item_not_found,,,skipped,oracle_item_not_found,,,0,,0,0,0
38698,38961,145022,145022,　サントリー　プレミアムモルツ　樽２０Ｌ,ACTIVE,76,0,,,10,372,AF104P,single_oracle_shelf,AF104P,145022000:AF104P:0:1021:116,skipped,already_matches,,,0,,0,0,0
43951,44314,171413,171413,　サッポロ　果実のめぐみ　はちみつゆず酒１．８Ｌ,ACTIVE,76,0,,,11,1215,F03102,single_oracle_shelf,F03102,171413000:F03102:0:1202:80,skipped,already_matches,,,0,,0,0,0
29455,29607,211237,211237,　サントリー　オールフリー３５０ｍｌ,ACTIVE,76,0,,,11,2760,C08206,manual_multiple_oracle_shelves,C08206|M07213,211237000:C08206:0:1021:88|211237100:M07213:::88|211237900:M07213:::88,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
51876,29632,211407,211407,　サンガリア　伊賀の天然水　強炭酸水５００ｍｌＰＥＴ,ACTIVE,76,0,255,10057,11,2428,L11101,single_oracle_shelf,L11101,211407000:L11101:0:1106:361|211407900:L11101:::361,skipped,already_matches,,,0,,0,0,0
37228,37481,215306,215306,　伊藤園　リラックス　ジャスミンティー２Ｌ,ACTIVE,75,-1,,,11,770,E03101,manual_multiple_oracle_shelves,E03101|E04104,215306000:E03101:0:1085:112|215306900:E04104:::112,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
21610,21610,122562,122562,　２５°浪漫の大地（そば）１．８Ｌパック,ACTIVE,75,0,,,11,2542,R11203,single_oracle_shelf,R11203,122562000:R11203:0:1202:78|122562900::::78,skipped,already_matches,,,0,,0,0,0
38684,38947,143277,143277,　キリン　一番搾り　生樽１５Ｌ,ACTIVE,80,5,,,10,370,AF102K,single_oracle_shelf,AF102K,143277000:AF102K:0:1330:107,skipped,already_matches,,,0,,0,0,0
51119,27572,211070,211070,　ウィルキンソン　トニック瓶１９０ｍｌ,ACTIVE,75,0,50,852,11,2755,L07101,manual_multiple_oracle_shelves,D04101|L07101,211070000:L07101:0:1021:218|211070900:D04101:::218,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50047,50490,286557,286557,　鮮魚丸松　超大型バナメイエビ　むきえび５００ｇ,ACTIVE,75,0,,,10,2670,YD0000,single_oracle_shelf,YD0000,286557000:YD0000:0:1522:105,skipped,already_matches,,,0,,0,0,0
43898,44245,119179,119179,　越の磯　春夏秋雪越前　純米吟醸カップ１８０ｍｌ,ACTIVE,74,0,,,11,1515,G06406,single_oracle_shelf,G06406,119179000:G06406:0:1825:74,skipped,already_matches,,,0,,0,0,0
23587,23633,123112,123112,　２５°本格芋焼酎オリジナルラベル用７２０ｍｌ営業部用,ACTIVE,74,0,,,11,2509,R02104,single_oracle_shelf,R02104,123112000:R02104:0:1661:76,skipped,already_matches,,,0,,0,0,0
35469,35652,157894,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,ACTIVE,74,0,,,11,2362,I18102,single_oracle_shelf,I18102,157894000:I18102:0:1330:79,skipped,already_matches,,,0,,0,0,0
23702,23761,210053,210053,　スミダ飲料　酎ハイベース　レモン１Ｌ,ACTIVE,74,0,,,11,1381,G03103,single_oracle_shelf,G03103,210053000:G03103:0:1106:82,skipped,already_matches,,,0,,0,0,0
21721,21746,184429,184429,　宝スッキリ果実のお酒　ＧＦ２５０ｍｌ,ACTIVE,73,0,,,11,2745,G01108,manual_multiple_oracle_shelves,G01108|G02205,184429000:G01108:0:1202:85|184429900:G02205::1202:85,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
37245,37498,216016,216016,　カルピスウォーター１．５Ｌペット,ACTIVE,73,0,,,11,1276,F10103,single_oracle_shelf,F10103,216016000:F10103:0:1106:76|216016900:F10103:::76,skipped,already_matches,,,0,,0,0,0
29513,29665,632475,632475,　神戸居留地　パインアップル１００％１８５ｇ,ACTIVE,73,0,,,11,1288,G01109,single_oracle_shelf,G01109,632475000:G01109:1:1164:109|632475001:G01109:::109|632475900:G01109:::109,skipped,already_matches,,,0,,0,0,0
53600,52219,155803,155803,　ルイナール　ブランドブラン　３７５ｍｌ,ACTIVE,72,0,513,27012,11,327,Z00,oracle_no_shelf,,155803000::0:1202:0,skipped,oracle_no_shelf,,,0,,0,0,0
47876,48295,172297,172297,　クライナーファイグリング　アナナスサワー　２０ｍｌ,ACTIVE,72,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,172297000:YX0000:0:1706:72,skipped,already_matches,,,0,,0,0,0
56590,50487,184342,184342,　ハイリキ　レモン瓶　１Ｌ,ACTIVE,72,0,833,53305,11,655,C07206,single_oracle_shelf,C07206,184342000:C07206:0:1021:42|184342900:::1021:42,skipped,already_matches,,,0,,0,0,0
55920,51565,210608,210608,　明治　明治フルーツ２２０ｍｌ,ACTIVE,72,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,210608000:YX0000:0:1126:0,skipped,already_matches,,,0,,0,0,0
27397,27528,210659,210659,　モンスター　ウルトラピーチーキーン３５５ｍｌ,ACTIVE,72,0,,,11,1304,G01213,manual_multiple_oracle_shelves,G01213|YC0000,210659000:G01213:0:1106:96|210659900:YC0000:::96,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
27416,27549,210816,210816,　キリン　自然が磨いた天然水６００ｍｌＰＥＴ,ACTIVE,72,0,,,11,1600,H01305,single_oracle_shelf,H01305,210816000:H01305:0:1330:72|210816900:H01305:::72,skipped,already_matches,,,0,,0,0,0
52067,29615,211308,211308,　サントリー　のんある気分　カシスオレンジテイスト缶３５０ｍｌ,ACTIVE,72,0,276,11729,11,1290,G01111,single_oracle_shelf,G01111,211308000:G01111:0:1021:7|211308900:G01111:::7,skipped,already_matches,,,0,,0,0,0
52175,29623,211336,211336,　ローヤル　さわやかメロン３５０ｍｌ瓶,ACTIVE,72,0,300,12043,11,2429,L11103,single_oracle_shelf,L11103,211336000:L11103:0:1106:400,skipped,already_matches,,,0,,0,0,0
29476,29628,211356,211356,　アサヒ　モンスター　エナジー３５５ｍｌ缶,ACTIVE,72,0,,,11,1271,F09204,manual_multiple_oracle_shelves,F09204|YC0000,211356000:F09204:0:1106:144|211356900:YC0000:::144,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
31497,31659,211690,211690,　アンテ　金沢湯桶サイダー　柚子乙女３４０ｍｌ,ACTIVE,72,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,211690000:YX0000:0:1021:72,skipped,already_matches,,,0,,0,0,0
55919,51498,212123,212123,　大塚　ポカリスエット　イオンウォーター５００ｍｌ,ACTIVE,72,0,,,11,2495,Q00000,manual_multiple_oracle_shelves,H03103|Q00000,212123000:Q00000:0:1202:0|212123900:H03103:::0,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
55112,33745,213310,213310,　ジューシー　トロピカルマンゴー１Ｌパック,ACTIVE,72,0,674,50832,11,2406,L08103,single_oracle_shelf,L08103,213310000:L08103:0:1330:114|213310900::::114,skipped,already_matches,,,0,,0,0,0
33575,33749,213331,213331,　サントリー　ＣＣレモン５００ｍｌ（自販機）ＰＥＴ,ACTIVE,72,0,,,11,1598,H01303,single_oracle_shelf,H01303,213331000:H01303:0:1106:96|213331900:H01303:::96,skipped,already_matches,,,0,,0,0,0
31550,31715,633193,633193,　スイートコーン４号缶,ACTIVE,72,0,,,11,2324,I16103,single_oracle_shelf,I16103,633193000:I16103:0:1497:72,skipped,already_matches,,,0,,0,0,0
35473,35657,157915,157915,　ダンシングフレイム　シャルドネ　７５０ｍｌ,ACTIVE,71,0,,,11,2354,I17104,single_oracle_shelf,I17104,157915000:I17104:0:1330:74,skipped,already_matches,,,0,,0,0,0
55111,33744,213309,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,ACTIVE,71,0,674,50831,11,2422,L10106,single_oracle_shelf,L10106,213309000:L10106:0:1330:238|213309900:L10106:::238,skipped,already_matches,,,0,,0,0,0
45845,46249,251054,251054,　キリン　氷ゼロ　スパークリング　グレープフルーツ３５０ｍｌ,ACTIVE,71,0,,,11,1228,F04202,single_oracle_shelf,F04202,251054000:F04202:0:1330:96|251054900::::96,skipped,already_matches,,,0,,0,0,0
55921,21797,340000,340000,　ハリカ金額管理ギフト（仕入用）,ACTIVE,71,0,,,11,11,zz1,oracle_no_shelf,,340000000::0:1266:71,skipped,oracle_no_shelf,,,0,,0,0,0
42125,42437,115003,115003,　一本義　辛口クラシック　パック９００ｍｌ（旧金印）,ACTIVE,70,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,115003000:YX0000:0:1202:73|115003900:YX0000:::73,skipped,already_matches,,,0,,0,0,0
56593,50370,122446,122446,　２５°黒霧島（芋）９００ｍｌ,ACTIVE,72,2,833,53308,11,728,D08102,manual_multiple_oracle_shelves,D08102|D08103,122446000:D08102:0:1021:104|122446900:D08103:::104,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
52553,33634,141040,141040,　越前福井浪漫麦酒　アンバーエール　３３０ｍｌ,ACTIVE,70,0,393,13650,11,1791,H07101,single_oracle_shelf,H07101,141040000:H07101:0:1825:148,skipped,already_matches,,,0,,0,0,0
38718,38989,159095,159095,　カンタラス　ソービニヨンブラン　７５０ｍｌ,ACTIVE,70,0,,,11,2568,W04103,single_oracle_shelf,W04103,159095000:W04103:0:9012:71,skipped,already_matches,,,0,,0,0,0
31555,31720,633383,633383,　ライジング　フルーツミックス４２５ｇ,ACTIVE,70,0,,,11,1842,I02102,single_oracle_shelf,I02102,633383000:I02102:0:1497:70,skipped,already_matches,,,0,,0,0,0
25605,25720,612142,612142,　クラレイ　天然エビフライ　３１４０１０尾,ACTIVE,69,0,,,10,2665,YB4103,single_oracle_shelf,YB4103,612142000:YB4103:0:1497:74,skipped,already_matches,,,0,,0,0,0
31487,31649,211643,211643,　キリン　グリーンズフリー３５０ｍｌ,ACTIVE,68,0,,,11,1220,F03203,single_oracle_shelf,F03203,211643000:F03203:0:1330:96|211643100:F03203:::96|211643900:F03203:::96,skipped,already_matches,,,0,,0,0,0
35381,35556,111026,111026,　松竹梅豪快　生酒３００ｍｌ,ACTIVE,67,0,,,11,2576,W05103,single_oracle_shelf,W05103,111026000:W05103:0:1202:87,skipped,already_matches,,,0,,0,0,0
35415,35594,112056,112056,　梵　吟撰７２０ｍｌ　（箱有）,ACTIVE,67,0,,,11,2556,W02201,single_oracle_shelf,W02201,112056000:W02201:0:1514:103,skipped,already_matches,,,0,,0,0,0
37110,37348,112278,112278,　華の香越前越前　瓶１．８Ｌ,ACTIVE,69,2,,,11,736,D09101,single_oracle_shelf,D09101,112278000:D09101:0:1012:83|112278001:D09101:::83|112278900:D09101:::83|112278901:D09101:::83,skipped,already_matches,,,0,,0,0,0
47907,48327,173004,173004,　宝　本みりん　醇良１Ｌ,ACTIVE,67,0,,,10,2669,YC0000,single_oracle_shelf,YC0000,173004000:YC0000:0:1202:69,skipped,already_matches,,,0,,0,0,0
51112,23722,185508,185508,　スカイブルー　シトラスレモン２７５ｍｌ,ACTIVE,67,0,47,845,11,2418,L09206,single_oracle_shelf,L09206,185508000:L09206:0:1021:8|185508900::::8,skipped,already_matches,,,0,,0,0,0
33561,33735,213190,213190,　カゴメ　トマトジュース食塩無添加１９０ｍｌ,ACTIVE,67,0,,,11,1327,G01413,single_oracle_shelf,G01413,213190000:G01413:0:1202:67|213190100:G01413:::67|213190900:G01413:::67,skipped,already_matches,,,0,,0,0,0
33582,33756,681008,681008,　旭化成　サランラップ　３０×２０ｍ,ACTIVE,67,0,,,11,2381,J02203,single_oracle_shelf,J02203,681008000:J02203:0:1497:67|681008001:J02203:::67,skipped,already_matches,,,0,,0,0,0
51390,37342,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,ACTIVE,66,0,120,2337,11,497,B03103,single_oracle_shelf,B03103,112229000:B03103:0:2018:25,skipped,already_matches,,,0,,0,0,0
23737,23815,611050,611050,　国産冷凍とろろいも５００ｇ,ACTIVE,66,0,,,10,2660,YA0100,single_oracle_shelf,YA0100,611050000:YA0100:0:1497:72,skipped,already_matches,,,0,,0,0,0
47877,48296,172299,172299,　クライナーファイグリング　ワイルドベリートニック　２０ｍｌ,ACTIVE,65,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,172299000:YX0000:0:1706:65,skipped,already_matches,,,0,,0,0,0
50025,50468,184178,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,ACTIVE,65,0,,,11,2741,G01105,manual_multiple_oracle_shelves,G01105|G02212,184178000:G01105:0:1330:66|184178100:G02212:::66|184178900:G02212:::66,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50031,50474,184230,184230,　タカラ　焼酎ハイボール　ドライ　５００ｍｌ,ACTIVE,65,0,,,11,1337,G02108,single_oracle_shelf,G02108,184230000:G02108:0:1202:65|184230900:G02108:::65,skipped,already_matches,,,0,,0,0,0
31540,31705,632737,632737,　アクト中食　片栗粉１Ｋｇ,ACTIVE,65,0,,,11,2217,I12002,single_oracle_shelf,I12002,632737000:I12002:1:1497:70,skipped,already_matches,,,0,,0,0,0
