real_stock_id	warehouse_id	item_id	item_code	item_name	current_quantity	reserved_quantity	parent_available_qty	lot_pickable_qty	missing_qty	reason	default_location_status	default_location_code	z00_code	z00_flags	z00_floor_id
35669	91	158022	158022	　フォルタン　シャルドネ　３７５ｍｌ	38	0	38	0	38	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42123	21	141019	141019	◎アサヒ　スーパードライ　大瓶６３３ｍｌ	108	0	108	71	37	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
48114	71	142859	142859	　キリン　グッドエール３５０ｍｌ	431	0	431	395	36	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
48118	71	143024	143024	◎アサヒ　スーパードライ３５０ｍｌ	1566	0	1566	1530	36	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
44258	91	119403	119403	　北の庄　純米酒　カップ１８０ｍｌ	36	0	36	0	36	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
23801	91	471042	471042	　真名鶴　７２０ｍｌ共通カートン１枚	36	0	36	0	36	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
23802	91	471046	471046	　黒龍　ギフトボックス７２０ｍｌ　１枚	35	0	35	0	35	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
17793	1	141080	141080	　サッポロ　ラガー　大瓶６３３ｍｌ	106	0	106	72	34	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
31691	91	211977	211977	　サントリー　おうちドリンクバー　ペプシコーラ３４０ｍｌ	34	0	34	0	34	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
46256	91	260000	260000	部システム ２６０ 	34	0	34	0	34	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
3398	3	184242	184242	　サントリー　角ハイボール缶　３５０ｍｌ	406	0	406	373	33	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
4373	4	122998	122998	　２５°つるつるいっぱい２Ｌ（麦）パック	233	0	233	202	31	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
46886	9	211351	211351	　ＩＢ　強炭酸水１Ｌ	269	0	269	238	31	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
31618	91	157025	157025	　サンタヘレナ　アルパカ　カベルネメルロ　７５０ｍｌ	31	0	31	0	31	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
51458	10	113302	113302	　賀茂鶴上等酒　プリント瓶１８０ｍｌ	30	0	30	0	30	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
35571	91	111209	111209	　白鶴まる辛口カップ２００ｍｌ	30	0	30	0	30	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
52233	91	116060	116060	　名城播州の地酒　辛口２Ｌパック	30	0	30	0	30	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
25548	91	123478	123478	　２５°薩摩一７２０ｍｌ（芋）	30	0	30	0	30	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
48328	91	173008	173008	　日の出　本みりん　醇良１．８Ｌペット	30	0	30	0	30	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52220	91	214321	214321	　富永貿易　カフェドリップ　ブラックコーヒー１８５ｇ１８５ｇ	30	0	30	0	30	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
48196	91	121216	121216	　３５°宝焼酎　タカラカップ２２０ｍｌ	29	0	29	0	29	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42788	8	143007	143007	◎キリン麒麟淡麗＜生＞５００ｍｌ	192	0	192	165	27	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
48034	22	211339	211339	　アサヒドライゼロ３３４ｍｌ小瓶	258	0	258	231	27	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
29637	91	211449	211449	　北陸ローヤル　恐竜ラムネ２５０ｍｌ	27	0	27	0	27	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	D-01-205	Z-0-0	8	NULL
48121	71	143059	143059	◎キリン　一番搾り３５０ｍｌ	910	0	910	884	26	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
44372	91	245843	245843	　バレドーロ　グリッシーニ　サルテッリ１００ｇ	26	0	26	0	26	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	I-00-000	Z-0-0	8	NULL
44927	9	210586	210586	　ミツウロコ　四季の恵み　天然水２Ｌ	79	0	79	54	25	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
40528	91	112819	112819	　関西　佳撰　生貯蔵酒３００ｍｌ	25	0	25	0	25	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
10818	4	181157	181157	　サントリー　こだわり酒場のタコハイ　つぶれ梅３５０ｍｌ	78	0	78	54	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
14990	7	185249	185249	　サントリー　－１９６無糖　ダブルシークヮーサー３５０ｍｌ	54	0	54	30	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
16159	7	211308	211308	　サントリー　のんある気分　カシスオレンジテイスト缶３５０ｍｌ	25	0	25	1	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
51795	21	118645	118645	　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51815	22	141262	141262	　「９１４」東浦みかんビール　３１０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
44254	91	119345	119345	　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
51773	91	119740	119740	　ツキガサ　純米吟醸　恐竜ラベル７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51812	91	119776	119776	　永平寺白龍　薫風　生原酒７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51471	91	149693	149693	　ＡＢインベブ　バドワイザー　缶３３０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
38976	91	159008	159008	×プレザンス　カベルネソーヴィニヨン　７５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
42509	91	171124	171124	　若狭三方ビバレッジ　ＢＥＮＩＣＨＵ１７°　ＯＵＴ　ＤＯＯＲ２００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	8	NULL
51774	91	181269	181269	　サッポロ　サッポロサワー　氷彩１９８４　３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51504	91	181368	181368	　キリン　華よい　白桃スパークリング３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
50425	91	181372	181372	　サントリー　ほろよい　青いサワー３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51748	91	184486	184486	　サントリー　ほろよい　梅酒ソーダ　３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
21761	91	184587	184587	　キリン　氷結　ウメ　５００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
51776	91	185094	185094	　アサヒ　贅沢搾り　キウイ３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51778	91	185138	185138	　ジーマ　缶　３３０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
27574	91	211073	211073	　コカコーラコカコーラ　瓶１９０ｍｌ	1721	24	1697	1673	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	L-06-101	Z-0-0	8	NULL
27576	91	211075	211075	　サントリー　ペプシ生　ＢＩＧ　ＣＯＬＡ６００ｍｌペット	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
31655	91	211682	211682	　サントリー　ペプシコーラ（業務用）３３０ｍｌＰＥＴ	166	0	166	142	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	P-15-101	Z-0-0	8	NULL
51835	91	213211	213211	　キリン　世界のキッチンから　ソルティライチ５００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
35720	91	215017	215017	　サントリー　烏龍茶　缶３４０ｇ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
35731	91	215086	215086	　アサヒ　旨みの日本茶６００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
46246	91	251040	251040	　アサヒ　ウィルキンソン　タグソバー　レモンジンジャー３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
51834	98	211036	211036	　シュウェップス　トニックウォーター２５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52148	98	211899	211899	　アサヒ　ゼロ　ノンアルコール３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
13313	7	143022	143022	　サントリー　プレミアムモルツ５００ｍｌ	81	0	81	58	23	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
48138	71	147081	147081	　キリン　本麒麟５００ｍｌ	23	0	23	0	23	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
19841	1	184099	184099	　タカラ　カンチューハイ　レモン　２５０ｍｌ	94	0	94	72	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
10810	4	181101	181101	　サントリー　茉莉花　ジャスミン茶割　ＪＪ缶３３５ｍｌ	24	0	24	2	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
10813	4	181105	181105	　アサヒ　ジノン　グレープフルーツ３５０ｍｌ	145	0	145	123	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
14295	7	147199	147199	　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ	84	0	84	62	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
39440	9	143037	143037	◎キリンラガー５００ｍｌ	122	0	122	100	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
42359	22	184722	184722	　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ	68	0	68	46	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
1571	3	142368	142368	　キリン　一番搾り　糖質ゼロ３５０ｍｌ	370	0	370	349	21	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
51521	21	131390	131390	　ニッカ　竹鶴ピュアモルト　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
40167	21	132786	132786	　アランモルト　１０年　ミニセレクション　１００ｍｌ	25	0	25	4	21	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
51523	21	132926	132926	　アードベッグ　１０年　ミニセレクション　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51522	21	132939	132939	　ボウモア１２年　ミニセレクション　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51528	71	184144	184144	　サントリー　金麦３５０ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
23708	91	155253	155253	　ラシャス　ポワレフレッシュ　７５０ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
744	3	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	140	0	140	120	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
9305	4	141049	141049	◎サッポロ　黒ラベル　中瓶５００ｍｌ	39	0	39	19	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
14433	4	211005	211005	　チョーヤ　酔わないウメッシュ３５０ｍｌ	30	0	30	10	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
35936	8	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	40	0	40	20	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
28391	10	185054	185054	　キリン　ホワイトホース　ハイボール３５０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
52223	91	119621	119621	　梵　特撰純米大吟醸１８０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
29559	91	156631	156631	×カリテラ　レゼルヴァ　シャルドネ　７５０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
29581	91	156763	156763	×カリテラ　レセルヴァ　シャルドネ　３７５ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
50428	91	182012	182012	　チョーヤ　梅酒　プラＱ　１６０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52204	8	287477	287477	　ジェイファーム　皮まで美味しい濃密完熟いも１８０ｇ	19	0	19	0	19	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
49600	11	141060	141060	　キリン　クラシックラガー　中瓶５００ｍｌ	78	0	78	59	19	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
33697	91	157751	157751	　カステルカンブラス　白　７５０ｍｌ	19	0	19	0	19	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
4205	3	184658	184658	　キリン　氷結　レモン３５０ｍｌ	286	0	286	268	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
9868	3	215438	215438	　エクシードＮＥＯ　緑茶５００ｍｌ	247	0	247	229	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
10054	4	141060	141060	　キリン　クラシックラガー　中瓶５００ｍｌ	55	0	55	37	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
447	4	147255	147255	　アサヒ　ザ・リッチ　３５０ｍｌ	173	0	173	155	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
42471	91	151115	151115	　ＪＡ三方五湖　梅ワイン（ロゼ）　５００ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42481	91	151165	151165	　白山　霧晴　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
44262	91	151382	151382	　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
46142	91	152670	152670	　ベンド　シャルドネ　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
25603	91	155406	155406	　アンジュエール　白　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
33691	91	157659	157659	　カステルカンブラス　赤　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
44363	91	171751	171751	　富久駒一筆啓上　柚子の酒５００ｍｌ（ケース無し）	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
48331	91	173015	173015	　白鹿　酒蔵割烹酒パック２Ｌ	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
48344	91	181033	181033	　万上　本みりん　割烹　１．８Ｌ	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
23745	91	210000	210000	部システム ２１０ 	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
42125	21	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	55	0	55	38	17	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
23593	91	122895	122895	　２５°本格芋焼酎　伊七郎　１．８Ｌ	17	0	17	0	17	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
23685	91	155166	155166	　サントリー　ポンパドール　ライチ　７５０ｍｌ	17	0	17	0	17	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
39025	91	224051	224051	　一乃谷　日本酒仕込み　いかそうめん３２ｇ	47	0	47	30	17	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	8	NULL
3350	3	143244	143244	　サントリー　プレミアムモルツ３５０ｍｌ	198	0	198	182	16	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
3397	3	184233	184233	　タカラ　焼酎ハイボール　レモン３５０ｍｌ	483	0	483	467	16	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
25564	91	123569	123569	　２５°いいちこ　深薫１．８Ｌ（麦）	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42489	91	151258	151258	　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
46110	91	152380	152380	×カルベ　メドック　赤　３７５ｍｌ	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
18442	1	286557	286557	　鮮魚丸松　超大型バナメイエビ　むきえび５００ｇ	16	0	16	1	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
23109	21	116013	116013	　無冠盃辛口パック３Ｌ	41	0	41	26	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
35587	91	111897	111897	　大関ワンカップミニ１００ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
50334	91	122264	122264	　２０°わんこペット２．７Ｌ（麦）	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
50403	91	153595	153595	×サンタヘレナ　シグロ　カベルネソービニヨン　３７５ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
38974	91	158973	158973	　ベンド　カベルネソービニヨン　７５０ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
33724	91	213111	213111	　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ	2344	24	2320	2305	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	L-04-101	Z-0-0	8	NULL
39026	91	224052	224052	　花垣　日本酒仕込み　炙りえいひれ２５ｇ	65	0	65	50	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	8	NULL
39030	91	224273	224273	　丸味食品　７種のミックスナッツ５００ｇ	15	0	15	0	15	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51540	91	311243	311243	　若狭三方ビバレッジ　若狭梅酒・レモングラス梅酒　２００ｍｌセット	15	0	15	0	15	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
40911	8	114018	114018	◎白鶴まる　パック２Ｌ	42	0	42	28	14	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
52255	22	286067	286067	　国産　親どり　もも串　２５ｇ２５本	14	0	14	0	14	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
38894	91	112539	112539	　永平寺白龍　純米酒７２０ｍｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
21717	91	154749	154749	　ドメーヌ　フランソワ　ヴィラール　ヴィオニエ　７５０ｍｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42532	91	171237	171237	　梅乃宿　甘くておいしいキャロット＆オレンジ１．８Ｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
44368	91	171764	171764	　富久駒　一筆啓上　梅の酒５００ｍｌ（ケース無し）	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
23993	8	123247	123247	　２５°なごみ香１．８Ｌ（麦）	15	0	15	2	13	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
44242	91	119168	119168	　雲乃井　純米吟醸生貯　東雲３００ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
25555	91	123488	123488	×２５°金黒９００ｍｌ（芋）	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
42493	91	151350	151350	　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
25607	91	155411	155411	　アンジュエール　ロゼ　７５０ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	8	NULL
52071	1	154509	154509	　ゾーニン　クラシチ　モンテプルチアーノダブルッツォ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52072	1	157632	157632	　ゾーニン　クラシチ　カベルネソービニヨン　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52085	2	142677	142677	　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
52068	2	153492	153492	　ゾーニン　クラシチ　ソアーヴェ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52069	2	154275	154275	　ゾーニン　クラシチ　ピノグリージョ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52070	2	154509	154509	　ゾーニン　クラシチ　モンテプルチアーノダブルッツォ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52066	2	157632	157632	　ゾーニン　クラシチ　カベルネソービニヨン　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
7188	3	122446	122446	　２５°黒霧島（芋）９００ｍｌ	17	0	17	5	12	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	8	NULL
52051	7	153492	153492	　ゾーニン　クラシチ　ソアーヴェ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52047	7	154275	154275	　ゾーニン　クラシチ　ピノグリージョ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52048	7	154509	154509	　ゾーニン　クラシチ　モンテプルチアーノダブルッツォ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52049	7	157632	157632	　ゾーニン　クラシチ　カベルネソービニヨン　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
52050	7	157635	157635	　ゾーニン　クラシチ　シャルドネ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51709	7	246328	246328	　ＰＩＺＺＡＲＥＶＯ　アサリを食べる　ボンゴレビアンコ１Ｐ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
51707	7	286324	286324	　ＰＩＺＺＡＲＥＶＯ　芳醇ジェノベーゼ　－バジルに夢中－２９０ｇ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	8	NULL
