status,source,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,ref_count,total_current,total_available,oracle_products
match,lot,224052,　花垣　日本酒仕込み　炙りえいひれ２５ｇ,YX0000,YX0000,YX0000,1,20,0,224052000:YX0000:0:1903
match,lot,224067,×オーストラリア産　枝つき干しぶどう８０ｇ,YC0000,YC0000,YC0000,1,1,1,224067000:YC0000:0:1402
match,lot,224188,　丸味食品　素焼きピスタチオ１１３ｇ,YC0000,YC0000,YC0000,1,1,1,224188000:YC0000:0:1916
match,lot,224190,　モリウエ　おとなの豆菓子１５０ｇ,I02214,I02214,I02214,1,30,30,224190000:I02214:0:1095
match,lot,224308,　北の庄　日本酒仕込み　あぶりいわし２８ｇ,YX0000,YX0000,YX0000,1,127,117,224308000:YX0000:0:1903
match,lot,224309,　越前岬　日本酒仕込み　つまみたら２７ｇ,YX0000,YX0000,YX0000,1,66,56,224309000:YX0000:0:1903
match,lot,224310,　白龍　日本酒仕込み　貝ひも２８ｇ,YX0000,YX0000,YX0000,1,16,6,224310000:YX0000:0:1903
match,lot,231009,　三田飲料　ライム３０シロップ１Ｌ,G04206,G04206,G04206,1,15,16,231009000:G04206:0:1046
match,lot,231010,　ソルト関西　食塩１Ｋｇ,I11310,I11310,I11310,1,7,7,231010000:I11310:0:1106
match,lot,231036,　オタフクお好みソース２．１Ｌ,G08203,G08203,G08203,1,7,7,231036000:G08203:0:1073
match,lot,231038,　味の素味塩　袋　３００ｇ,I16401,I16401,I16401,1,7,7,231038000:I16401:0:1106
match,lot,231044,　カゴメ　醸熟ウスターソース　５００ｇ,I10202,I10202,I10202,1,3,3,231044000:I10202:0:1106
match,lot,231048,　キッコーマンこいくち醤油　ペット　１．８Ｌ,C05102,C05102,C05102,1,23,20,231048000:C05102:0:1106
match,lot,231049,　キッコーマン　あまくち醤油ペット　１．８Ｌ,D03206,D03206,D03206,2,25,25,231049000:D03206:0:1202
match,lot,231076,　伯方塩業　伯方の塩１Ｋｇ,I10405,I10405,I10405,1,30,30,231076000:I10405:0:1106
match,lot,231077,　ヤマサ　新味醤油　ボトル　１．８Ｌ,E09209,E09209,E09209,1,4,4,231077000:E09209:0:1106
match,lot,231095,　三田飲料　ピーチエード１Ｌ,G03207,G03207,G03207,1,20,20,231095000:G03207:0:1046
match,lot,231101,　三田飲料　巨峰エード１Ｌ,G03202,G03202,G03202,1,13,12,231101000:G03202:0:1046
match,lot,231110,　山本醤油　富士菊醤油　濃口（松印）瓶１．８Ｌ,E09212,E09212,E09212,2,7,7,231110000:E09212:0:1106
match,lot,231114,　直源　しょうゆ　松印　１．８Ｌ,E06305,E06305,E06305,1,7,7,231114000:E06305:0:1106
match,lot,231115,　ミツカン　米酢ペット１．８Ｌ,E05214,E05214,E05214,1,7,9,231115000:E05214:0:1106
match,lot,231121,　ハウス　一味唐がらし（瓶）　１６ｇ,I02308,I02308,I02308,1,17,17,231121000:I02308:0:1106
match,lot,231139,　アクト中食　香味焙煎ごまドレッシング１Ｌ,I16105,I16105,I16105,1,19,19,231139000:I16105:0:1497
match,lot,231141,　アクト一番搾りキャノーラ油１．５Ｌ,Z03101,Z03101,Z03101,1,112,112,231141000:Z03101:0:1497
match,lot,231153,　ユウキ食品　ナンプラー１．２Ｋｇ,I10216,I10216,I10216,1,3,3,231153000:I10216:0:1073
match,lot,231167,　三田飲料　青りんごエード１Ｌ,G04407,G04407,G04407,1,17,17,231167000:G04407:0:1046
match,lot,231171,　キッコーマン　濃口パック１８Ｌ,B10102,B10102,B10102,1,3,3,231171000:B10102:0:1106
match,lot,231179,　伯方の塩　焼き塩１Ｋｇ,I02210,I02210,I02210,1,3,3,231179000:I02210:0:1073
match,lot,231224,　ソルト関西ＪＴ　クッキングソルト８００ｇ,I01206,I01206,I01206,1,34,34,231224000:I01206:0:1106
match,lot,231236,　ソルト関西精製塩１Ｋｇ,I11311,I11311,I11311,2,25,25,231236000:I11311:0:1106
match,lot,231241,　ソルト関西ＪＴ　食塩５Ｋｇ,I10000,I10000,I10000,1,7,8,231241000:I10000:0:1106
match,lot,231254,　協和ミック１Ｋｇ,I01203,I01203,I01203,1,2,2,231254000:I01203:0:1202
match,lot,231258,　マミー　黒蜜５５０ｍｌ,G03320,G03320,G03320,1,2,2,231258000:G03320:0:1073
match,lot,231264,　ニッカ　白絞油１６．５Ｋｇ,AI202S,AI202S,AI202S,1,57,56,231264000:AI202S:0:1073
match,lot,231267,　ニッカ　ヴァイオレットサラダ油１６．５Ｋｇ,AI203V,AI203V,AI203V,1,12,12,231267000:AI203V:0:1073
match,lot,231270,　日清サラダ油１．５Ｌポリ,P13102,P13102,P13102,1,19,18,231270000:P13102:0:1202
match,lot,231273,　ヒガシマル　うすくちしょうゆペット　１．８Ｌ,B06106,B06106,B06106,3,52,52,231273000:B06106:0:1106
match,lot,231279,　ニッカ　キャノーラ油１６．５Ｋｇ,AI201K,AI201K,AI201K,1,54,53,231279000:AI201K:0:1073
match,lot,231286,　ガルシア　ＥＸバージンオリーブオイル７５０ｍｌ,L10206,L10206,L10206,2,36,38,231286000:L10206:0:1164|231286900:::
match,lot,231290,　九鬼　星印　すりごま白１Ｋｇ,I01402,I01402,I01402,1,2,2,231290000:I01402:0:1073
match,lot,231294,　粉糖１Ｋｇ,I02404,I02404,I02404,1,4,4,231294000:I02404:0:1073
match,lot,231295,　味の素（袋）　１Ｋｇ,I11309,I11309,I11309,1,14,14,231295000:I11309:0:1073
match,lot,231296,　味の素ハイミー（袋）　１Ｋｇ,I01211,I01211,I01211,1,11,11,231296000:I01211:0:1073
match,lot,231297,　ミツカン穀物酢　ペット　１．８Ｌ,C06205,C06205,C06205,1,15,9,231297000:C06205:0:1202
match,lot,231304,　ハウス柚子こしょう４０ｇ,I10402,I10402,I10402,1,7,7,231304000:I10402:0:1106
match,lot,231309,　キューピー　マヨネーズ　赤キャップ　１Ｋｇ,I01107,I01107,I01107,1,5,5,231309000:I01107:0:1106
match,lot,231333,　ミツカン　かおりの蔵　丸搾りゆず１．８Ｌ,I16202,I16202,I16202,1,12,12,231333000:I16202:0:1106
match,lot,231362,　サンホーム　ホワイトペッパー１Ｋｇ,I16404,I16404,I16404,1,1,1,231362000:I16404:0:1753
match,lot,231376,　日新　きび砂糖　７５０ｇ,I10409,I10409,I10409,1,15,15,231376000:I10409:0:1106
match,lot,231415,　キッコーマン　特選丸大豆　ハンディペット１．８Ｌ,E07111,E07111,E07111,1,2,2,231415000:E07111:0:1073
match,lot,231440,　ヤマサ　醤油（濃口）１．８Ｌ,E07214,E07214,E07214,1,5,5,231440000:E07214:0:1202
match,lot,231444,　日清　キャノーラ油　ナチュメイド９００ｇ,I00000,I00000,I00000,1,5,5,231444000:I00000:0:1106
match,lot,231526,　トウブ醤油こいくち醤油甘露印　瓶１．８Ｌ,F01211,F01211,F01211,2,6,5,231526000:F01211:0:1160
match,lot,231530,　ＳＢ　マルコポーロ　一味唐辛子３００ｇ,I10406,I10406,I10406,1,4,4,231530000:I10406:0:1073
match,lot,231601,　ハウス　カレーホット２７０ｇ,I16301,I16301,I16301,1,3,3,231601000:I16301:0:1106
match,lot,231603,　ハウス　キャップ付きドリンクベース　プレーンラッシー８００ｇ,I16304,I16304,I16304,2,7,7,231603000:I16304:0:1106
match,lot,231606,　ハウス　キャップ付きドリンクベース　マンゴーラッシー８００ｇ,I16305,I16305,I16305,1,4,4,231606000:I16305:0:1106
match,lot,231619,　パール　上白糖１Ｋｇ,I00004,I00004,I00004,1,56,51,231619000:I00004:0:1106
match,lot,231636,　万葉創業　ヒマラヤ紅塩パウダーＰＰ袋２００ｇ,I02309,I02309,I02309,1,2,2,231636000:I02309:0:1073
match,lot,231694,　カゴメ　ピザソース　チューブ２８０ｇ,I02317,I02317,I02317,1,2,2,231694000:I02317:0:1073
match,lot,231737,　キューピー　マヨネーズ業務用２１０　１Ｋｇ,I11306,I11306,I11306,1,2,2,231737000:I11306:0:1073
match,lot,231838,　安本産業　くんせいナッツドレッシング２１０ｍｌ,AY0000,AY0000,AY0000,1,9,9,231838000:AY0000:0:1002
match,lot,231915,　コーミ　ＤＸ　こいくちソース１．８Ｌペット,H05206,H05206,H05206,1,5,5,231915000:H05206:0:1202
match,lot,241015,　中村商店　キャプテンライチサワーシロップ６００ｍｌ瓶,G02313,G02313,G02313,1,14,14,241015000:G02313:0:1202
match,lot,241024,　サントリー　グレナデンシロップ７８０ｍｌ,G02305,G02305,G02305,1,2,2,241024000:G02305:0:1021
match,lot,241025,　サントリー　ガムシロップ７８０ｍｌ,G02306,G02306,G02306,1,9,9,241025000:G02306:0:1021
match,lot,241034,　ＭＹ　グレナデン　シロップ７２０ｍｌ,G04411,G04411,G04411,1,5,5,241034000:G04411:0:1330
match,lot,241035,　ＭＹ　ガム　シロップ７２０ｍｌ,G02418,G02418,G02418,1,10,10,241035000:G02418:0:1330
match,lot,241036,　ＭＹ　ライム７２０ｍｌ,B08203,B08203,B08203,1,23,23,241036000:B08203:0:1330
match,lot,241037,　ＭＹ　レモン７２０ｍｌ,B07201,B07201,B07201,3,51,51,241037000:B07201:0:1330
match,lot,241038,　ＭＹ　ライム３００ｍｌ,YX0000,YX0000,YX0000,1,12,12,241038000:YX0000:0:1330
match,lot,241039,　ＭＹ　レモン３００ｍｌ,G04414,G04414,G04414,1,4,4,241039000:G04414:0:1330
match,lot,241042,　ＭＹ　マラスキノチェリー　軸無１７０ｇ,I01101,I01101,I01101,1,1,1,241042000:I01101:0:1330
match,lot,241112,　中村商店　キャプテン　グレープフルーツ６００ｍｌ瓶,G02307,G02307,G02307,1,6,6,241112000:G02307:0:1202
match,lot,241118,　中村商店　キャプテン巨峰シロップ６００ｍｌ瓶,G04303,G04303,G04303,1,19,19,241118000:G04303:0:1202
match,lot,241120,　中村商店　キャプテン　パインシロップ６００ｍｌ瓶,G04307,G04307,G04307,1,5,5,241120000:G04307:0:1202
match,lot,242330,　ＴＮＯ　スイートコーンホール　タイ産,I02101,I02101,I02101,1,11,11,242330000:I02101:0:1753
match,lot,243005,　球アイス　６．５センチ１０個,YB1103,YB1103,YB1103,1,8,8,243005000:YB1103:0:1670
match,lot,243008,　コクボ　ロックアイス　カップ４００ｇ,YB1101,YB1101,YB1101,1,48,48,243008000:YB1101:0:1061
match,lot,243009,　コクボロックアイス２Ｋｇ,YB8400,YB8400,YB8400,1,4,4,243009000:YB8400:0:1061
match,lot,243035,　巴屋　アイスもなか　チョコ１個,YD0000,YD0000,YD0000,1,1,1,243035000:YD0000:0:1660
match,lot,243039,　贅沢最中　ブルボンバニラ１２０ｍｌ,YD0000,YD0000,YD0000,1,3,3,243039000:YD0000:0:1660
match,lot,243120,　ディームファクトリー　ブラウンスイス　プレミアムソフトクリーム１２０ｍｌ,YD0000,YD0000,YD0000,1,2,2,243120000:YD0000:0:1660
match,lot,243169,　クラモト　カットアイス　金沢氷室１Ｋｇ,YB8400,YB8400,YB8400,2,46,46,243169000:YB8400:0:1029
match,lot,243177,　贅沢最中　宇治抹茶＆大納言１２０ｍｌ,YD0000,YD0000,YD0000,1,1,1,243177000:YD0000:0:1660
match,lot,243178,　森永乳業　ＥＸ　ピスタチオ２Ｌ,YB8000,YB8000,YB8000,1,2,2,243178000:YB8000:0:1205
match,lot,243185,　森永乳業　ＥＸバニラアイス　２Ｌ,YB1305,YB1305,YB1305,1,3,3,243185000:YB1305:0:1205
match,lot,243195,　ロッテ　フルーツソルべ　ゆず２Ｌ,YB8000,YB8000,YB8000,1,4,4,243195000:YB8000:0:1205
match,lot,243197,　長門牧場　アイスクリーム　バニラ１２０ｍｌ,YD0000,YD0000,YD0000,1,2,2,243197000:YD0000:0:1720
match,lot,243281,　コールドストーンパフェアイス　ストロベリーピンキーケーキ２３０ｍｌ,YD0000,YD0000,YD0000,1,4,4,243281000:YD0000:0:1660
match,lot,243286,　コールドストーンパフェアイス　わらびもち和ラ・モード２３０ｍｌ,YD0000,YD0000,YD0000,1,3,3,243286000:YD0000:0:1660
match,lot,244107,　森永　フレッシュバター（無塩）４５０ｇ,YB8000,YB8000,YB8000,1,5,5,244107000:YB8000:0:1171
match,lot,244547,　中村商店　キャプテン　ゆずシロップ６００ｇ,F05102,F05102,F05102,1,146,146,244547000:F05102:0:1202
match,lot,244996,　テーブルマーク　たきたて国産こしひかり５Ｐ,B02201,B02201,B02201,1,48,48,244996000:B02201:0:1106|244996900:::
match,lot,245019,　梨ジュース１．５Ｌペット,F05204,F05204,F05204,1,123,123,245019000:F05204:0:1137
match,lot,245062,　スカーリア　アンチョビフィレ８０ｇ,AY0000,AY0000,AY0000,1,2,2,245062000:AY0000:0:1564
match,lot,245096,　ハーシー　チョコレートシロップ６２３ｇ,I16306,I16306,I16306,1,4,4,245096000:I16306:0:1073
match,lot,245533,　ソールレオーネ　ダイストマト４００ｇ,I16104,I16104,I16104,1,31,31,245533000:I16104:0:1564
match,lot,245843,　バレドーロ　グリッシーニ　サルテッリ１００ｇ,I00000,I00000,I00000,1,26,26,245843000:I00000:0:1431
match,lot,245923,　フェリチェッティ　スペチャーレ・ガストロノミア　コンキリエ１Ｋｇ,I11301,I11301,I11301,1,12,12,245923000:I11301:0:1431
match,lot,246002,　旬鮮倶楽部　うずら串フライ　３個串　４５ｇ×２０,YB1304,YB1304,YB1304,1,2,2,246002000:YB1304:0:1073
match,lot,246046,　シロ（豚直腸）串　２５ｇ×１００,YB8000,YB8000,YB8000,1,1,1,246046000:YB8000:0:1288
match,lot,246070,　ＪＧクイックビアソーセージ　５本入り５本,YB2201,YB2201,YB2201,1,52,52,246070000:YB2201:0:1061
match,lot,246111,　ハインツ　ビアバッターオニオンリングＥＵ５００ｇ,YB1303,YB1303,YB1303,3,11,11,246111000:YB1303:0:1753
match,lot,246294,　中国産　スチームヤゲン軟骨串３５ｇ２０本,YB1302,YB1302,YB1302,1,3,3,246294000:YB1302:0:1061
match,lot,246425,　クラモト　丸氷　Ｓサイズ１０個,YB8400,YB8400,YB8400,1,27,27,246425000:YB8400:0:1029
match,lot,246485,　シマダヤ　越前そば　５食,YB2301,YB2301,YB2301,1,14,14,246485000:YB2301:0:1061
match,lot,246509,　味の素　五目炒飯２５０ｇ,YB1202,YB1202,YB1202,1,48,48,246509000:YB1202:0:1061
match,lot,246522,　飛鳥フーズ　生冷いかゲソ　１Ｋｇ,YB8000,YB8000,YB8000,1,1,1,246522000:YB8000:0:1073
match,lot,246533,　ＳＥＡＲＡ　オールポークソーセージ１Ｋｇ,YB2302,YB2302,YB2302,1,11,11,246533000:YB2302:0:1497
match,lot,246553,　ヨーロッパ産　クリンクルカット　ポテト１Ｋｇ,YA3000,YA3000,YA3000,1,11,11,246553000:YA3000:0:1497
match,lot,246575,　ハリケーンポテト６０ｇ　５本入,YB2203,YB2203,YB2203,1,10,10,246575000:YB2203:0:1257|246575900:::
match,lot,246647,　大阪ふくちぁん　餃子　３６個８２８ｇ,YD0000,YD0000,YD0000,1,42,42,246647000:YD0000:0:1895
match,lot,246710,　緒方商店　鶏皮せんべい１Ｋｇ,YA0300,YA0300,YA0300,1,6,6,246710000:YA0300:0:1497
match,lot,246730,　さんわ　名古屋名物　手羽唐３００ｇ,YD0000,YD0000,YD0000,1,8,8,246730000:YD0000:0:1660
match,lot,246754,　大阪ふくちぁん　スタミナ餃子　３６個６４８ｇ,YD0000,YD0000,YD0000,1,24,24,246754000:YD0000:0:1895
match,lot,246757,　中国産　シューストリングカットポテト１Ｋｇ,YA0300,YA0300,YA0300,1,43,43,246757000:YA0300:0:1497
match,lot,246761,　ＭＣＣ食品　ミラノ風ミックスピッツア１７０ｇ,YB1201,YB1201,YB1201,1,80,80,246761000:YB1201:0:1029
match,lot,246827,　ボイル帆立　Ｍ８００ｇ,YB1301,YB1301,YB1301,2,3,3,246827000:YB1301:0:1753
match,lot,246888,　スターゼン　骨付きソーセージ４５０ｇ,YD0000,YD0000,YD0000,1,30,30,246888000:YD0000:0:1775
match,lot,247550,　ティラミスチョコレート１６２ｇ,YC0000,YC0000,YC0000,1,3,3,247550000:YC0000:0:1640
match,lot,248076,　アイリスフーズ　低温製法米の生まるもち個包装４００ｇ,I16308,I16308,I16308,1,90,90,248076000:I16308:0:1497
match,lot,248222,　フライドクルトン２００ｇ,I02410,I02410,I02410,1,2,2,248222000:I02410:0:1073
match,lot,249118,　吉村甘露堂　山うにあられ８５ｇ,YX0000,YX0000,YX0000,1,489,449,249118000:YX0000:0:1578
match,lot,249962,　北原産業　粉末寒天２０ｇ,I16409,I16409,I16409,1,5,5,249962000:I16409:0:1106
match,lot,250001,　大塚製薬　ポカリスエット　イオンウォーター３００ｍｌ,Q00000,Q00000,Q00000,1,24,24,250001000:Q00000:0:1202
match,lot,250057,　アサヒシロップ　レモン紙パック１Ｌ,G04311,G04311,G04311,1,5,5,250057000:G04311:0:1021
match,lot,251005,　サントリー　のんある気分　梅酒サワーテイスト　紀州梅３５０ｍｌ,G01313,G01313,G01313,1,4,4,251005000:G01313:0:1021|251005900:G01313::
match,lot,251020,　コカコーラ　コカコーラゼロ　瓶１９０ｍｌ,B01104,B01104,B01104,2,69,69,251020000:B01104:0:1017|251020900:::
match,lot,251026,　キリン　氷ゼロ　スパークリング　シチリア産レモン３５０ｍｌ,F06201,F06201,F06201,1,96,96,251026000:F06201:0:1330|251026900:::
match,lot,251038,　ウィルキンソン　ジンジャーエール（缶）１９０ｍｌ,F07201,F07201,F07201,1,218,218,251038000:F07201:0:1021|251038900:::
match,lot,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,E03206,E03206,E03206,1,170,170,251044000:E03206:0:1330|251044100:::|251044900:::
match,lot,251052,　スワンラムネ２００ｍｌ,C04103,C04103,C04103,1,95,95,251052000:C04103:0:1346|251052900:C04103::
match,lot,251054,　キリン　氷ゼロ　スパークリング　グレープフルーツ３５０ｍｌ,F04202,F04202,F04202,1,71,71,251054000:F04202:0:1330|251054900:::
match,lot,251080,　アサヒ　三ツ矢サイダー　自販機用４３０ｍｌ,Q00000,Q00000,Q00000,1,24,24,251080000:Q00000:0:1106|251080900:::
match,lot,251112,　ウィルキンソン　タンサン缶２５０ｍｌ,G01415,G01415,G01415,1,60,60,251112000:G01415:0:1106|251112900:::
match,lot,254020,　コカコーラ　からだすこやか茶Ｗ　特保３５０ｍｌ,F08300,F08300,F08300,1,24,24,254020000:F08300:0:1017|254020100:F08300::|254020900:F08300::
