status,message,real_stock_id,item_id,item_code,item_name,current_quantity,reserved_quantity,parent_available,pickable_available,missing_pickable_qty,patch_lot_id,patch_lot_location_id,pickable_current,missing_current_qty,patch_lot_current_before,patch_lot_reserved_before,patch_qty
dry,,50370,122446,122446,　２５°黒霧島（芋）９００ｍｌ,89,4,85,83,2,49943,728,87,2,87,4,2
skipped,"no active NULL/NULL pickable lot",50408,153656,153656,　レゾルムドカンブラス　カベルネ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",50437,183018,183018,　永昌源　陳年紹興貴酒　５年　３７５ｍｌ,2,0,2,0,2,,,0,2,,,2
dry,,50493,286796,286796,　ブラジル産　鶏もも肉　２００ｇＵＰ２Ｋｇ,177,50,127,125,2,50050,264,175,2,122,0,2
skipped,"no active NULL/NULL pickable lot",51572,119518,119518,　舞美人　純米吟醸　こしのひかり　無濾過生原酒５００ｍｌ,4,2,2,2,0,,,2,2,,,2
skipped,"no active NULL/NULL pickable lot",51726,221358,221358,　しいの食品　たこわさび８０ｇ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",51741,171937,171937,　サッポロ　男梅サワーの素５００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",51753,171951,171951,　梅乃宿　あらごしジンジャー　７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52097,251064,251064,　ＡＢインベブ　コロナ　セロ　缶３３０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52098,211792,211792,　ＡＢインベブ　ヒューガルデン　ゼロ３３０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52102,286119,286119,　ＪＡめむろ　十勝産シューストリングポテト８００ｇ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52108,149365,149365,　オハラズ　フィフティファースト　ステイトＩＰＡ３３０ｍｌ瓶,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52295,183039,183039,　キリン　檸檬酒５００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21683,154146,154146,　ムラダル　ブランコ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",21684,154150,154150,　エゴット　トレッビアーノ　シャルドネ　３Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",21795,322501,322501,　はぐるま会　ゴルフコンペ景品,3,0,3,2,1,,,2,1,,,1
skipped,"no active NULL/NULL pickable lot",21808,410225,410225,　まほろば　デコシート　５寸　１０００枚,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",21809,410226,410226,　まほろば　デコサイドシート　１０００枚,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",23696,155209,155209,　バーロワイヤル　グリーンアップル　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,23786,210125,210125,　アサヒシロップ　グレープフルーツ６００ｍｌ,20,1,19,18,1,23727,547,19,1,14,1,1
dry,,25509,123280,123280,　２５°赤兎馬７２０ｍｌ（芋）,67,2,65,64,1,25429,2414,66,1,66,2,1
skipped,"no active NULL/NULL pickable lot",25591,155343,155343,×ヴーヴクリコ　ポンサルダン　ホワイトラベル　ドゥミセック７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",25605,155408,155408,　アルマンド　ブリニャック　ロゼ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",25629,155582,155582,　サロン　ブランドブラン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",25631,155591,155591,　テタンジェ　コントドシャンパーニュ　ブランドブラン　１．５Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",25632,155600,155600,　テタンジェ　ノクターン　白　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,27422,131051,131051,　ブラックニッカ　スペシャル　７２０ｍｌ,6,0,6,5,1,27304,1699,5,1,5,0,1
dry,,27431,131107,131107,　サントリー山崎１２年　７００ｍｌ,26,1,25,24,1,27313,2672,25,1,25,1,1
dry,,27435,131126,131126,　サントリーシングルモルト白州７００ｍｌ,28,0,28,27,1,27317,2672,27,1,27,0,1
dry,,27447,131197,131197,　サントリー　角瓶　２．７Ｌ,3,0,3,2,1,27329,867,2,1,2,0,1
skipped,"no active NULL/NULL pickable lot",27464,155718,155718,　アルマンド　ブリニャック　ゴールド　箱無し　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",27472,155802,155802,　ソウメイ　プラチナ　箱入　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",27541,210717,210717,　ピエールゼロ　シニャチュール　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",27547,210807,210807,　宮崎本店　焼酎用うめエキス　割梅１ＬＰＥＴ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",29496,131377,131377,　ブラックニッカクリアブレンド　１８０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",29526,132069,132069,　アイラミスト８年　アモンティリャードカスク　ミニセレクション１００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",29553,156498,156498,　ドルーアン　マコンヴィラージュ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",31607,156904,156904,　ドルーアン　ブルゴーニュ　ピノノワール　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",31608,156905,156905,　ドルーアン　ブルゴーニュ　シャルドネ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",31626,157135,157135,　カサベナサル　ゲヴルツトラミネール　モスカテル　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",31632,157201,157201,×ドルーアン　サンロマン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",33602,134023,134023,　レミーマルタン　ＸＯ　エクセレンス　７００ｍｌ　（正規品）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",33670,157466,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,33707,213003,213003,　ポン　オレンジジュース１００％８００ｍｌペット,46,0,46,45,1,33533,2766,45,1,33,0,1
dry,,33721,213082,213082,　キリン　小岩井　純水りんご１．５Ｌ,110,4,106,105,1,33547,496,109,1,58,1,1
dry,,35598,112086,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,261,8,253,252,1,35419,2715,260,1,153,5,1
skipped,"no active NULL/NULL pickable lot",35648,157867,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35670,158023,158023,　ドルーアン　シャブリ　プルミエ　クリュ　モンマン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35679,158116,158116,　ドルーアン　シャブリ　グランクリュ　レクロ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35680,158117,158117,　　ドルーアン　ヴォルネイ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35682,158144,158144,　ドルーアン　サヴィニレボーヌ　クロデゴドー　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35683,158159,158159,　ドルーアン　マランジュ　プルミエ　クリュ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",35685,158199,158199,×ミッシェルリンチ　ボルドールージュ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,35737,215141,215141,　サントリー　ウーロン茶　業務用専用２Ｌ,128,13,115,114,1,35538,2407,127,1,127,13,1
skipped,"no active NULL/NULL pickable lot",35783,999002,999002,　システムテスト１,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",37345,112261,112261,　小浜酒造上撰わかさ７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",37507,221648,221648,　Ｄ＆Ｈランプフィッシュキャビア５０ｇ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",38898,112569,112569,　一乃谷純米酒　純１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",38914,112656,112656,　越前岬　槽搾り純米酒１．８Ｌ,1,0,1,0,1,,,0,1,,,1
dry,,39045,231095,231095,　三田飲料　ピーチエード１Ｌ,20,0,20,19,1,38766,1391,19,1,19,0,1
skipped,"no active NULL/NULL pickable lot",40525,112812,112812,　永平寺白龍　長期氷温熟成　純米大吟醸７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40550,113038,113038,　菊姫山廃純米７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40560,113137,113137,　大七　純米生もと　生原酒７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40636,162050,162050,　ボンベイ　ドライジン７００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40639,162062,162062,　バカルディゴールド　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40653,162151,162151,　ドンフリオ　レポサド　７００ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,40671,171029,171029,　サントリー　こだわり酒場のタコハイの素　コンク　１．８Ｌペット,2,0,2,0,2,40374,1639,1,1,1,1,1
skipped,"no active NULL/NULL pickable lot",40699,231282,231282,　ピンクロックソルト１Ｋｇ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",40718,231526,231526,　トウブ醤油こいくち醤油甘露印　瓶１．８Ｌ,6,1,5,4,1,,,5,1,,,1
skipped,"no active NULL/NULL pickable lot",40732,231883,231883,　ヒガシマル　うすくちしょうゆ１０Ｌ,1,0,1,0,1,,,0,1,,,1
dry,,42456,117005,117005,○合同風月歌１．８Ｌ,11,0,11,10,1,42144,1091,10,1,10,0,1
skipped,"no active NULL/NULL pickable lot",42479,151153,151153,　ＪＡ三方五湖　梅ワイン（白）　５００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",42527,171202,171202,　天狗舞　梅酒１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44206,118483,118483,　黒帯特別純米　悠々１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44217,118758,118758,　神泉　大吟醸１．８Ｌ（箱有）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44224,118920,118920,　名倉山　純米　Ｌａｋｅ×Ｗｈａｌｅ？　夕涼７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44232,119057,119057,　福千歳純米大吟醸　さかほまれ７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44233,119060,119060,　雪きらら純米大吟醸　さかほまれ７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44251,119325,119325,　越前岬　槽搾り純米「九頭竜」１．８Ｌ　※卸不可,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44267,151658,151658,　ココファーム　農民ロッソ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44282,152107,152107,×ジャンジャン　ジュナール　カベルネソーヴィニヨン７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44310,171366,171366,　サクラオ　紫蘇ダルマ　１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44312,171373,171373,　チョーヤ　Ｔｈｅ　ＣＨＯＹＡ　黒糖梅酒７００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",44366,171761,171761,　南都酒造所　ハブ入りハブ酒１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46037,119411,119411,　北の庄　純米大吟醸　望３００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46071,119681,119681,　永平寺白龍　山田錦　純米大吟醸４０７２０ｍｌ（頒布会２０２５）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46072,119682,119682,　一乃谷　さかほまれ純米大吟醸　稀覯７２０ｍｌ（頒布会２０２５）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46073,119683,119683,　越前岬　さかほまれ純米大吟醸　あらばしり７２０ｍｌ（頒布会２０２５）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46075,119695,119695,　常山　純米辛口　超１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46112,152424,152424,　バルディビエソ　シャルドネ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",46123,152491,152491,　ミレジム　ソービニヨンブラン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
dry,,46197,171993,171993,　サントリー　こだわり酒場のレモンサワーの素　パック１．８Ｌ,7,0,7,6,1,45797,1085,6,1,6,0,1
dry,,48191,121202,121202,　２０°ジャスミン焼酎　茉莉花（まつりか）５００ｍｌ,5,0,5,4,1,47784,1101,4,1,4,0,1
skipped,"no active NULL/NULL pickable lot",48252,152949,152949,　チリンギート　コベ　シャルドネ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",48253,152951,152951,　チリンギート　コベ　カベルネ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",48270,153194,153194,　ドルーアン　ピュリニーモンラッシェ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",48283,172227,172227,　ボルスアプリコットブランデー７００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",48312,172401,172401,　眞露　チャミスル　ピーチ３６０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",50320,122171,122171,○２０°いいちこ（麦）瓶１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",50373,122455,122455,　２５°なんこ７２０ｍｌ（芋）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",50391,153430,153430,　ムラダル　ティント　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",50393,153490,153490,　シャトー　パラディ　カスイユ　ブラン　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51584,156188,156188,　ヴァンサン　サンジョベーゼ　メルロー３Ｌ,9,0,9,8,1,,,8,1,,,1
skipped,"no active NULL/NULL pickable lot",51587,261137,261137,　キャステロ　ダナブルー９１ｇ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51601,231446,231446,　ミツカン　ぽん酢　ＰＥＴ１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51605,231293,231293,　キューピー　フレンチドレッシング赤１Ｌ,2,0,2,1,1,,,1,1,,,1
skipped,"no active NULL/NULL pickable lot",51722,151432,151432,　サントリー　酸化防止剤無添加美味しいワイン　濃い赤　１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51727,284758,284758,　ハートフル畑　切り餅シングルパック１Ｋｇ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51735,119419,119419,　関西　佳撰７２０ｍｌ,7,1,6,5,1,,,6,1,,,1
skipped,"no active NULL/NULL pickable lot",51736,112495,112495,　華燭本醸造７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51740,131524,131524,　桜尾蒸留所　ソガイニ　７００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51769,156153,156153,　シャトーゼサール　ルージュ　キュヴェプレスティージュ　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51770,1004018,100014,シャトーゼサール　ブラン　キュヴェプレスティージュ　　,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",51771,116026,116026,　無冠盃辛口パック２Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52090,112126,112126,　わかさの酒　鯖専用純米酒１．８Ｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52103,113628,113628,　久保田千寿　吟醸７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52118,262571,262571,　ブルサン　ガーリック＆ハーブ８０ｇ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52119,241040,241040,　ＭＹ　グレナデン　シロップ３００ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52136,113198,113198,　農口尚彦研究所　本醸造　無濾過生原酒　１．８Ｌ’２４　（取扱店限定）,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52266,171335,171335,　鳴門鯛にごりゆず酒７２０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52310,132266,132266,　デュワーズ　１２年　７００ｍｌ,1,0,1,0,1,,,0,1,,,1
